ADJUVANT,YEAR,DATE,COUNTY NAME,COMTRS,SITE NAME,PRODUCT NAME,POUNDS PRODUCT APPLIED,CHEMICAL NAME,POUNDS CHEMICAL APPLIED,AMOUNT TREATED,UNIT TREATED,AERIAL GROUND INDICATOR
N/A,2012,4-Oct-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,6,A,G
N/A,2012,14-Nov-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,14,A,G
N/A,2012,20-Nov-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,7,A,G
N/A,2012,10-Nov-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,5,A,G
N/A,2012,11-Nov-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,5,A,G
N/A,2012,21-Nov-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,5,A,G
N/A,2012,20-Nov-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,9,A,G
N/A,2012,15-Jun-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.4433,N/A,N/A,8,A,G
N/A,2012,26-Nov-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,5,A,G
N/A,2012,23-Jun-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.4433,N/A,N/A,8,A,G
N/A,2012,8-Nov-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,14,A,G
N/A,2012,5-Dec-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,14,A,G
N/A,2012,11-Dec-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,4,A,G
N/A,2012,13-Jun-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.9021,N/A,N/A,5,A,G
N/A,2012,19-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,9,A,G
N/A,2012,27-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,15,A,G
N/A,2012,19-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.8042,N/A,N/A,15,A,G
N/A,2012,18-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,2.7062,N/A,N/A,15,A,G
N/A,2012,9-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.9021,N/A,N/A,5,A,G
N/A,2012,13-May-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,5.4125,N/A,N/A,3,A,G
N/A,2012,11-Oct-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,7,A,G
N/A,2012,21-Jun-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.3608,N/A,N/A,2,A,G
N/A,2012,5-Oct-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
N/A,2012,26-Jun-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.7217,N/A,N/A,4,A,G
N/A,2012,30-Oct-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,6,A,G
N/A,2012,28-Jun-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.3608,N/A,N/A,2,A,G
N/A,2012,19-Dec-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,6,A,G
N/A,2012,19-Dec-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,10,A,G
N/A,2012,29-Sep-12,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,15,A,G
N/A,2012,5-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,5,A,G
N/A,2012,7-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,20,A,G
N/A,2012,1-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.451,N/A,N/A,2.5,A,G
N/A,2012,5-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.2629,N/A,N/A,7,A,G
N/A,2012,4-May-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.0825,N/A,N/A,6,A,G
N/A,2012,12-May-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.3531,N/A,N/A,7.5,A,G
N/A,2012,22-May-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.3531,N/A,N/A,7.5,A,G
N/A,2012,31-May-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.3531,N/A,N/A,7.5,A,G
N/A,2012,3-May-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.7217,N/A,N/A,3,A,G
N/A,2012,22-May-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.5412,N/A,N/A,3,A,G
N/A,2012,13-Jun-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,2.8867,N/A,N/A,16,A,G
N/A,2012,14-Jun-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,2.8867,N/A,N/A,16,A,G
N/A,2012,14-Jul-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.451,N/A,N/A,2.5,A,G
N/A,2012,27-Oct-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2012,19-Nov-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,6,A,G
N/A,2012,12-Nov-12,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,15,A,G
N/A,2012,26-Jun-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,2.165,N/A,N/A,12,A,G
N/A,2012,5-Jun-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,2.165,N/A,N/A,12,A,G
N/A,2012,23-Nov-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,7,A,G
N/A,2012,10-Dec-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,6,A,G
N/A,2012,29-Sep-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,15,A,G
N/A,2012,24-Sep-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,4,A,G
N/A,2012,27-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.8042,N/A,N/A,10,A,G
N/A,2012,31-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.451,N/A,N/A,2.5,A,G
N/A,2012,26-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.9021,N/A,N/A,5,A,G
N/A,2012,8-Jul-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.8042,N/A,N/A,10,A,G
N/A,2012,7-May-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.3531,N/A,N/A,7.5,A,G
N/A,2012,15-May-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.3531,N/A,N/A,7.5,A,G
N/A,2012,9-Oct-12,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,15,A,G
N/A,2012,16-Oct-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,12,A,G
N/A,2012,21-Oct-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,10,A,G
N/A,2012,1-Jun-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.7217,N/A,N/A,4,A,G
N/A,2012,28-Jun-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.4433,N/A,N/A,8,A,G
N/A,2012,29-Jun-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.7217,N/A,N/A,4,A,G
N/A,2012,24-Oct-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,14,A,G
N/A,2012,12-Nov-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,6,A,G
N/A,2012,21-Nov-12,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,10,A,G
N/A,2012,19-Nov-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,6,A,G
N/A,2012,21-Nov-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,5,A,G
N/A,2012,16-Dec-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,3,A,G
N/A,2012,21-Dec-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,12,A,G
N/A,2012,11-Dec-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,14,A,G
N/A,2012,15-Sep-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,6,A,G
N/A,2012,27-Sep-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,3,A,G
N/A,2012,21-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.3531,N/A,N/A,7.5,A,G
N/A,2012,3-Sep-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,10,A,G
N/A,2012,25-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.8042,N/A,N/A,10,A,G
N/A,2012,19-May-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.4433,N/A,N/A,10,A,G
N/A,2012,30-Apr-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.0825,N/A,N/A,6,A,G
N/A,2012,14-May-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.5412,N/A,N/A,3,A,G
N/A,2012,31-Oct-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2012,12-Oct-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,10,A,G
N/A,2012,16-Dec-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,5,A,G
N/A,2012,20-Jul-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.9021,N/A,N/A,5,A,G
N/A,2012,5-Dec-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,6,A,G
N/A,2012,20-Dec-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,14,A,G
N/A,2012,27-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,6,A,G
N/A,2012,12-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,15,A,G
N/A,2012,8-Sep-12,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,15,A,G
N/A,2012,13-Sep-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,15,A,G
N/A,2012,4-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.4433,N/A,N/A,8,A,G
N/A,2012,18-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,20,A,G
N/A,2012,13-May-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.5412,N/A,N/A,3,A,G
N/A,2012,14-May-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.6237,N/A,N/A,9,A,G
N/A,2012,19-Oct-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,9,A,G
N/A,2012,4-Oct-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,6,A,G
N/A,2012,5-Jun-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.7217,N/A,N/A,4,A,G
N/A,2012,5-Oct-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,6,A,G
N/A,2012,25-Oct-12,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,15,A,G
N/A,2012,14-Oct-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,6,A,G
N/A,2012,18-Oct-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,7,A,G
N/A,2012,26-Nov-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2012,14-Nov-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,9,A,G
N/A,2012,12-Jun-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.4433,N/A,N/A,8,A,G
N/A,2012,27-Dec-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,11,A,G
N/A,2012,19-Dec-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,4,A,G
N/A,2012,15-Sep-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,4,A,G
N/A,2012,24-Sep-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,10,A,G
N/A,2012,16-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.9021,N/A,N/A,5,A,G
N/A,2012,5-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,7,A,G
N/A,2012,8-Sep-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,10,A,G
N/A,2012,31-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.9021,N/A,N/A,5,A,G
N/A,2012,10-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,10,A,G
N/A,2012,29-Apr-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.0825,N/A,N/A,6,A,G
N/A,2012,24-May-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,2.165,N/A,N/A,12,A,G
N/A,2012,31-May-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.3531,N/A,N/A,7.5,A,G
N/A,2012,30-May-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,2.4055,N/A,N/A,10,A,G
N/A,2012,31-May-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.3531,N/A,N/A,7.5,A,G
N/A,2012,17-Oct-12,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,15,A,G
N/A,2012,26-Oct-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,12,A,G
N/A,2012,24-Oct-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,8,A,G
N/A,2012,12-Jun-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,5.7733,N/A,N/A,4,A,G
N/A,2012,20-Nov-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,7,A,G
N/A,2012,5-Jul-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.9021,N/A,N/A,5,A,G
N/A,2012,8-Jul-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,2.7062,N/A,N/A,15,A,G
N/A,2012,5-Dec-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,12,A,G
N/A,2012,27-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,9,A,G
N/A,2012,22-Sep-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,15,A,G
N/A,2012,16-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.3531,N/A,N/A,7.5,A,G
N/A,2012,20-Sep-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,3,A,G
N/A,2012,24-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.8042,N/A,N/A,10,A,G
N/A,2012,23-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,2.7062,N/A,N/A,15,A,G
N/A,2012,25-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.8042,N/A,N/A,5,A,G
N/A,2012,30-Jul-12,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.8042,N/A,N/A,10,A,G
N/A,2012,12-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,7.5,A,G
N/A,2012,13-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,7,A,G
N/A,2012,1-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.451,N/A,N/A,2.5,A,G
N/A,2012,18-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,7,A,G
N/A,2012,13-May-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.7217,N/A,N/A,4,A,G
N/A,2012,15-May-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.4433,N/A,N/A,8,A,G
N/A,2012,31-May-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.8042,N/A,N/A,10,A,G
N/A,2012,30-May-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.0825,N/A,N/A,6,A,G
N/A,2012,23-Jun-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.2629,N/A,N/A,7,A,G
N/A,2012,30-Oct-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1804,N/A,N/A,8,A,G
N/A,2012,29-Jun-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.2629,N/A,N/A,7,A,G
N/A,2012,30-Jun-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.7217,N/A,N/A,4,A,G
N/A,2012,1-Jun-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.7217,N/A,N/A,4,A,G
N/A,2012,12-Oct-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,12,A,G
N/A,2012,7-Nov-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,11,A,G
N/A,2012,23-Jun-12,SANTA BARBARA,42S07N35W25,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.7217,N/A,N/A,4,A,G
N/A,2012,28-Dec-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,4,A,G
N/A,2012,5-Sep-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,4,A,G
N/A,2012,28-Sep-12,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,4,A,G
N/A,2012,26-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,7,A,G
N/A,2012,4-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,1.3531,N/A,N/A,7.5,A,G
N/A,2012,21-Sep-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.1203,N/A,N/A,6,A,G
N/A,2012,8-Jul-12,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.9021,N/A,N/A,5,A,G
