Query returned the following data:,,,,,,,,,,,,
,,,,,,,,,,,,
There are 2562 records returned.,,,,,,,,,,,,
,,,,,,,,,,,,
ADJUVANT,YEAR,DATE,COUNTY NAME,COMTRS,SITE NAME,PRODUCT NAME,POUNDS PRODUCT APPLIED,CHEMICAL NAME,POUNDS CHEMICAL APPLIED,AMOUNT TREATED,UNIT TREATED,AERIAL GROUND INDICATOR
NO,2017,11-Sep-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,"PRESCRIPTION TREATMENT BRAND ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",7.198,MINERAL OIL,7.05404,0.75,A,G
NO,2017,11-Jul-17,SANTA BARBARA,42S04N25W27,N-OUTDR CONTAINER/FLD GRWN PLANTS,"PRESCRIPTION TREATMENT BRAND ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",86.3754,MINERAL OIL,84.647892,5,A,G
NO,2017,4-Oct-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,"PRESCRIPTION TREATMENT BRAND ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",1.7995,MINERAL OIL,1.76351,1660,S,G
NO,2017,26-Jul-17,SANTA BARBARA,42S04N28W09,N-OUTDR CONTAINER/FLD GRWN PLANTS,"PRESCRIPTION TREATMENT BRAND ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",21.5939,MINERAL OIL,21.162022,1,A,G
NO,2017,13-Jul-17,SANTA BARBARA,42S04N28W05,N-OUTDR CONTAINER/FLD GRWN PLANTS,"PRESCRIPTION TREATMENT BRAND ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",25.1928,MINERAL OIL,24.688944,2.5,A,G
NO,2017,12-Jul-17,SANTA BARBARA,42S04N28W09,N-OUTDR CONTAINER/FLD GRWN PLANTS,"PRESCRIPTION TREATMENT BRAND ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",21.5939,MINERAL OIL,21.162022,1,A,G
NO,2017,10-Aug-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,"ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",7.198,MINERAL OIL,7.05404,0.75,A,G
NO,2017,5-Jul-17,SANTA BARBARA,42S04N28W09,N-OUTDR CONTAINER/FLD GRWN PLANTS,"ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",2.6992,MINERAL OIL,2.645216,0.25,A,G
NO,2017,8-Nov-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,"ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",7.198,MINERAL OIL,7.05404,1,A,G
NO,2017,4-Nov-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,"ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",1.7995,MINERAL OIL,1.76351,8000,S,G
NO,2017,8-Aug-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,"ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",21.5939,MINERAL OIL,21.162022,2.5,A,G
NO,2017,7-Nov-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,"ULTRA-PURE OIL HORTICULTURAL INSECTICIDE, MITICIDE AND FUNGICIDE",21.5939,MINERAL OIL,21.162022,3.75,A,G
NO,2017,22-Feb-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,1.7493,MINERAL OIL,1.7283084,0.25,A,G
NO,2017,23-Mar-17,SANTA BARBARA,42S04N25W19,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,1.7493,MINERAL OIL,1.7283084,30,U,G
NO,2017,13-Jul-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,6.9972,MINERAL OIL,6.9132336,0.75,A,G
NO,2017,12-Jul-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,6.9972,MINERAL OIL,6.9132336,0.75,A,G
NO,2017,2-May-17,SANTA BARBARA,42S04N25W19,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,0.8747,MINERAL OIL,0.8642036,20,U,G
NO,2017,9-May-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,24.4902,MINERAL OIL,24.1963176,3.5,A,G
NO,2017,23-May-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,2.296,MINERAL OIL,2.268448,5000,S,G
NO,2017,11-Jul-17,SANTA BARBARA,42S04N25W21,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,13.9944,MINERAL OIL,13.8264672,1.5,A,G
NO,2017,23-Jun-17,SANTA BARBARA,42S04N26W23,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,0.2733,MINERAL OIL,0.2700204,2,A,G
NO,2017,23-Jun-17,SANTA BARBARA,42S04N25W19,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,1.7493,MINERAL OIL,1.7283084,45,U,G
NO,2017,23-Mar-17,SANTA BARBARA,42S04N26W23,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,1.7493,MINERAL OIL,1.7283084,30,U,G
NO,2017,24-Mar-17,SANTA BARBARA,42S04N25W19,N-OUTDR CONTAINER/FLD GRWN PLANTS,YEAR-ROUND,3.4986,MINERAL OIL,3.4566168,60,U,G
NO,2017,16-Jan-17,SANTA BARBARA,42S07N34W31,N-OUTDR GRWN CUT FLWRS OR GREENS,K-PAM HL,5086.7645,POTASSIUM N-METHYLDITHIOCARBAMATE,2746.85283,16,A,O
NO,2017,3-Feb-17,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,K-PAM HL,6040.5328,POTASSIUM N-METHYLDITHIOCARBAMATE,3261.887712,19,A,O
N/A,2017,15-Jan-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM 17,0.2239,N/A,N/A,8,A,G
N/A,2017,9-Jan-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM 17,0.2239,N/A,N/A,16,A,G
N/A,2017,23-Feb-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,5,A,G
N/A,2017,1-Mar-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,2,A,G
N/A,2017,26-Apr-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,6,A,G
N/A,2017,23-May-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,21,A,G
N/A,2017,22-May-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,12,A,G
N/A,2017,2-May-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,2,A,G
N/A,2017,9-May-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,12,A,G
N/A,2017,29-May-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,12,A,G
N/A,2017,16-Jun-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,12,A,G
N/A,2017,21-Jun-17,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,6-Jul-17,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,15,A,G
N/A,2017,22-Aug-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,29-Aug-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,1-Aug-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,12,A,G
N/A,2017,17-Aug-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,4,A,G
N/A,2017,25-Jul-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
N/A,2017,22-Sep-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,7,A,G
N/A,2017,28-Sep-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,7,A,G
N/A,2017,20-Sep-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,2,A,G
N/A,2017,14-Sep-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,7,A,G
N/A,2017,21-Oct-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,27-Oct-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,21-Oct-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
N/A,2017,7-Oct-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,5,A,G
N/A,2017,14-Feb-17,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,16,A,G
N/A,2017,3-Feb-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,1-Mar-17,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
N/A,2017,30-Mar-17,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
N/A,2017,28-Mar-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,16,A,G
N/A,2017,22-Apr-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,10,A,G
N/A,2017,20-Apr-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,14,A,G
N/A,2017,13-May-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,3,A,G
N/A,2017,22-May-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,26-Jul-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,15,A,G
N/A,2017,25-Aug-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,10-Aug-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,6,A,G
N/A,2017,31-Aug-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,6,A,G
N/A,2017,6-Jul-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,12,A,G
N/A,2017,11-Oct-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,16-Oct-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,20-Sep-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,21-Sep-17,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,15,A,G
N/A,2017,14-Sep-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,1,A,G
N/A,2017,3-Oct-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
N/A,2017,5-Oct-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,12,A,G
N/A,2017,23-Feb-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,13-Apr-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,12,A,G
N/A,2017,20-Apr-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,8,A,G
N/A,2017,30-Apr-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,6,A,G
N/A,2017,20-Jun-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,3,A,G
N/A,2017,16-May-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,7,A,G
N/A,2017,14-May-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,7,A,G
N/A,2017,22-May-17,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,7,A,G
N/A,2017,6-May-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,12,A,G
N/A,2017,12-Jun-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,23-May-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,3,A,G
N/A,2017,31-May-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,3,A,G
N/A,2017,25-May-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,6,A,G
N/A,2017,18-Aug-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,1-Jul-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,7,A,G
N/A,2017,16-Aug-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,2,A,G
N/A,2017,20-Jul-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,20-Jul-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,2,A,G
N/A,2017,14-Sep-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,5-Oct-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,12-Sep-17,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
N/A,2017,27-Sep-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,2,A,G
N/A,2017,15-Sep-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,6,A,G
N/A,2017,27-Jan-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,11,A,G
N/A,2017,17-Mar-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
N/A,2017,17-Mar-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
N/A,2017,9-Mar-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,16,A,G
N/A,2017,11-Apr-17,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,5,A,G
N/A,2017,25-Apr-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,6,A,G
N/A,2017,26-Apr-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,10,A,G
N/A,2017,28-Jun-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,26-May-17,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,30-May-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,7,A,G
N/A,2017,29-Jun-17,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,14,A,G
N/A,2017,22-Aug-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,12,A,G
N/A,2017,31-Aug-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,6,A,G
N/A,2017,13-Jul-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,19-Jul-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,15,A,G
N/A,2017,31-Jul-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,15,A,G
N/A,2017,9-Aug-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
N/A,2017,29-Aug-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,7-Sep-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,2-Oct-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,6,A,G
N/A,2017,9-Oct-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,29-Sep-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,5,A,G
N/A,2017,18-Oct-17,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,15,A,G
N/A,2017,15-Jan-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,4,A,G
N/A,2017,15-Feb-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,15,A,G
N/A,2017,15-Mar-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,2,A,G
N/A,2017,23-Mar-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,3,A,G
N/A,2017,3-Mar-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
N/A,2017,10-Apr-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2239,N/A,N/A,7,A,G
N/A,2017,20-May-17,SANTA BARBARA,42S07N34W26,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,2-May-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,7,A,G
N/A,2017,14-May-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,4,A,G
N/A,2017,8-Jun-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,3,A,G
N/A,2017,18-Aug-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,25-Aug-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,29-Aug-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,14,A,G
N/A,2017,3-Aug-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,12,A,G
N/A,2017,24-Jul-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,25,A,G
N/A,2017,11-Jul-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,20,A,G
N/A,2017,11-Jul-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,10-Jul-17,SANTA BARBARA,42S07N35W14,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,13-Jul-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,14-Oct-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,5,A,G
N/A,2017,7-Sep-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,7,A,G
N/A,2017,10-Oct-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,7,A,G
N/A,2017,29-Sep-17,SANTA BARBARA,42S07N35W36,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,15,A,G
N/A,2017,7-Sep-17,SANTA BARBARA,42S07N35W24,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,6,A,G
N/A,2017,15-Feb-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,6,A,G
N/A,2017,24-Feb-17,SANTA BARBARA,42S07N34W22,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,10,A,G
N/A,2017,3-Mar-17,SANTA BARBARA,42S07N34W30,N-OUTDR GRWN CUT FLWRS OR GREENS,MILLER NU FILM P,0.2406,N/A,N/A,8,A,G
